kepid,kepoi_name,ra_str,dec_str,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_vet_stat,koi_vet_date
5563300,K03309.01,19h55m52.39s,+40d47m50.5s,CANDIDATE,CANDIDATE,71.054512,8.3e-05,-8.3e-05,134.73436,0.0007,-0.0007,5159,78,-78,1.92,0.21,-0.21,0.12,0.23,-0.23,0.1,5.9,-5.9,90,1.2,-1.2,0.309855,2.4e-07,-2.4e-07,0,,,,,,0.065,0.014,-0.014,298,251,-251,5.9,1.3,-1.3,381.0,182.0,-182.0,,,,,,,,,,0.8310,0.0000,0.0000,,,,,,,,Active,2013-06-06
12253769,K03310.01,19h15m13.10s,+50d59m26.2s,CANDIDATE,CANDIDATE,20.55112,0.00021,-0.00021,141.0883,0.0061,-0.0061,188,16,-16,3.92,0.48,-0.48,0.06,0.67,-0.67,0.5,8.5,-8.5,89,17,-17,0.140869,9.8e-07,-9.8e-07,0,,,,,,0.013,0.015,-0.015,36,174,-174,1.2,1.3,-1.3,599.0,136.0,-136.0,,,,,,,,,,0.8440,0.0000,0.0000,,,,,,,,Active,2013-06-06
12735830,K03311.01,19h19m16.64s,+51d54m17.5s,CANDIDATE,CANDIDATE,31.82794,0.00021,-0.00021,134.593,0.0039,-0.0039,527,49,-49,1.62,0.84,-0.84,0.2,1.1,-1.1,0.9,0.49,-0.49,89.3,2,-2,0.172168,7.6e-07,-7.6e-07,0,,,,,,0.026,0.016,-0.016,73,169,-169,1.8,1.1,-1.1,403.3,6.9,-6.9,,,,,,,,,,0.6480,0.0000,0.0000,,,,,,,,Active,2013-06-06
11905409,K03312.01,19h06m00.51s,+50d14m46.3s,CANDIDATE,CANDIDATE,18.0938,0.00022,-0.00022,139.0196,0.0068,-0.0068,582,54,-54,3.3,1.4,-1.4,0.1,1.7,-1.7,0.6,6.4,-6.4,89,17,-17,0.135254,1.1e-06,-1.1e-06,0,,,,,,0.023,0.032,-0.032,34,218,-218,2.3,3.1,-3.1,674.0,175.0,-175.0,,,,,,,,,,0.9050,0.0000,0.0000,,,,,,,,Active,2013-06-06
11922778,K03408.01,19h44m01.66s,+50d16m54.5s,CANDIDATE,CANDIDATE,65.4293,0.0016,-0.0016,176.248,0.014,-0.014,309,27,-27,9.7,2.4,-2.4,0.2,2.9,-2.9,0,16,-16,90,22,-22,0.32208,5.3e-06,-5.3e-06,0,,,,,,0.016,0.024,-0.024,48,342,-342,1.7,2.4,-2.4,453.0,110.0,-110.0,,,,,,,,,,0.9400,0.0000,0.0000,,,,,,,,Active,2013-06-06
9468382,K03409.01,19h33m00.62s,+46d02m56.5s,FALSE POSITIVE,FALSE POSITIVE,11.082763,2.9e-05,-2.9e-05,136.6507,0.0015,-0.0015,890,25,-25,4.38,0.33,-0.33,0.11,0.44,-0.44,0,509,-509,90,1471,-1471,0.0965303,1.7e-07,-1.7e-07,0,,,,,,0.027,0.012,-0.012,20,33,-33,5.6,2.6,-2.6,1021.0,58.0,-58.0,,,,,,,,,,1.9400,0.0000,0.0000,,,,,,,,Active,2013-09-05
9285265,K03410.01,19h34m31.14s,+45d44m26.3s,CANDIDATE,CANDIDATE,16.58598,0.00033,-0.00033,133.281,0.012,-0.012,239,21,-21,7,1.1,-1.1,0.1,1.5,-1.5,0.5,9.4,-9.4,88,42,-42,0.126813,1.7e-06,-1.7e-06,0,,,,,,0.014,0.017,-0.017,16,90,-90,1.4,1.7,-1.7,680.0,114.0,-114.0,,,,,,,,,,0.8830,0.0000,0.0000,,,,,,,,Active,2013-07-31
6025124,K03411.01,19h00m35.47s,+41d23m20.1s,CANDIDATE,CANDIDATE,26.837724,1.2e-05,-1.2e-05,158.12455,0.00027,-0.00027,7464,63,-63,1.34,0.1,-0.1,0.12,0.12,-0.12,0.44,0.78,-0.78,89.83,0.37,-0.37,0.18023,5.3e-08,-5.3e-08,0,,,,,,0.0813,0.0071,-0.0071,151,64,-64,8.81,0.77,-0.77,637.0,132.0,-132.0,,,,,,,,,,0.9930,0.0000,0.0000,,,,,,,,Active,2013-07-31
5780930,K03412.01,19h14m23.31s,+41d02m11.1s,CANDIDATE,CANDIDATE,16.75258,0.00011,-0.00011,131.594,0.004,-0.004,360,24,-24,3.08,0.21,-0.21,0.06,0.41,-0.41,0.3,9.4,-9.4,90,15,-15,0.111855,4.8e-07,-4.8e-07,0,,,,,,0.017,0.017,-0.017,40,125,-125,1.2,1.2,-1.2,494.6,9.8,-9.8,,,,,,,,,,0.6410,0.0000,0.0000,,,,,,,,Active,2013-07-31
5531953,K01681.03,19h25m08.40s,+40d43m48.2s,CANDIDATE,CANDIDATE,3.531115,2.3e-05,-2.3e-05,134.3088,0.0032,-0.0032,336,36,-36,1.67,0.29,-0.29,0.05,0.37,-0.37,0.6,3.8,-3.8,87,26,-26,0.0365048,1.6e-07,-1.6e-07,0,,,,,,0.018,0.015,-0.015,13,48,-48,0.96,0.81,-0.81,639.0,36.0,-36.0,,,,,,,,,,0.5030,0.0000,0.0000,,,,,,,,Active,2013-06-06
4164393,K03413.01,19h32m52.15s,+39d12m28.1s,CANDIDATE,CANDIDATE,49.6127525,9.3e-06,-9.3e-06,165.99782,0.00011,-0.00011,139637,142,-142,7.0919,0.0068,-0.0068,5.4,1.6,-1.6,0.856,0.066,-0.066,89.24,0.055,-0.055,0.273727,3.4e-08,-3.4e-08,0,,,,,,0.476,0.044,-0.044,64.24,0.32,-0.32,53.5,4.9,-4.9,533.0,100.0,-100.0,,,,,,,,,,1.0300,0.0000,0.0000,,,,,,,,Active,2013-06-06
6023859,K03414.01,18h57m59.11s,+41d19m33.2s,CANDIDATE,CANDIDATE,27.0098008,7.6e-06,-7.6e-06,141.28912,0.00018,-0.00018,81968,459,-459,1.988,0.017,-0.017,0.87,0.11,-0.11,0.753,0.037,-0.037,89.61,0.025,-0.025,0.141288,2.6e-08,-2.6e-08,0,,,,,,0.306,0.016,-0.016,110.8,1.6,-1.6,20.7,1.1,-1.1,363.3,0.0,-0.0,,,,,,,,,,0.6210,0.0000,0.0000,,,,,,,,Active,2013-06-06
3433668,K03415.01,19h14m11.79s,+38d33m54.8s,CANDIDATE,CANDIDATE,15.02204,0.00018,-0.00018,143.6915,0.0074,-0.0074,109,12,-12,4.74,0.34,-0.34,0.07,0.46,-0.46,0.6,3.9,-3.9,88,16,-16,0.115031,9.2e-07,-9.2e-07,0,,,,,,0.0098,0.0069,-0.0069,20,63,-63,1.07,0.75,-0.75,738.0,169.0,-169.0,,,,,,,,,,0.9930,0.0000,0.0000,,,,,,,,Active,2013-06-06
2849140,K03416.01,19h22m55.99s,+38d00m26.0s,CANDIDATE,CANDIDATE,11.82377,0.00028,-0.00028,139.434,0.014,-0.014,221,21,-21,8.2,1.3,-1.3,0.1,2.5,-2.5,0,42,-42,89,233,-233,0.0985845,1.5e-06,-1.5e-06,0,,,,,,0.014,0.031,-0.031,11,105,-105,1.2,2.7,-2.7,702.0,80.0,-80.0,,,,,,,,,,0.8080,0.0000,0.0000,,,,,,,,Active,2013-07-31
7132542,K03517.01,19h43m32.45s,+42d37m18.8s,FALSE POSITIVE,FALSE POSITIVE,66.3615216079,0,0,168.3936418,0,0,472784,0,0,12.5,0,0,3.87247,0,0,0.1,0,0,89.9,0,0,0.308087,0,0,0,,,,,,0.444053813,0,0,58.4261455,0,0,44.9675,0,0,431.0,100.0,-100.0,,,,,,,,,,0.9280,0.0000,0.0000,,,,,,,,Active,2013-07-31
8589754,K03518.01,20h03m09.60s,+44d39m12.2s,FALSE POSITIVE,FALSE POSITIVE,4.46976041794,0,0,133.0026466,0,0,337351,0,0,3.5,0,0,0.944406,0,0,0.1,0,0,89.57,0,0,0.0578265,0,0,0,,,,,,0.365667102,0,0,13.2878582,0,0,89.302,0,0,1710.7,0.0,0.0,,,,,,,,,,2.2380,0.0000,0.0000,,,,,,,,Active,2013-07-31
3757590,K03520.01,19h36m34.49s,+38d52m38.6s,FALSE POSITIVE,FALSE POSITIVE,135.587890625,0,0,177.9156994,0,0,377717,0,0,3,0,0,0.995695,0,0,0.1,0,0,89.99,0,0,0.521503,0,0,0,,,,,,0.491405691,0,0,513.781379,0,0,57.8062,0,0,384.0,107.0,-107.0,,,,,,,,,,1.0780,0.0000,0.0000,,,,,,,,Active,2013-07-31
5456023,K03521.01,19h36m08.69s,+40d39m33.1s,FALSE POSITIVE,FALSE POSITIVE,131.973815918,0,0,179.5980658,0,0,358414,0,0,4.5,0,0,1.48279,0,0,0.1,0,0,89.98,0,0,0.493332,0,0,0,,,,,,0.486134604,0,0,332.207438,0,0,122.701,0,0,469.0,70.0,-70.0,,,,,,,,,,2.3130,0.0000,0.0000,,,,,,,,Active,2013-07-31
9529744,K01806.02,19h32m51.25s,+46d10m30.5s,CANDIDATE,CANDIDATE,17.93497,0.00019,-0.00019,138.2171,0.0065,-0.0065,146,11,-11,5,0.45,-0.45,0.06,0.62,-0.62,0,94,-94,90,194,-194,0.141789,1e-06,-1e-06,0,,,,,,0.011,0.011,-0.011,28,141,-141,1.4,1.3,-1.3,798.0,156.0,-156.0,,,,,,,,,,1.1200,0.0000,0.0000,,,,,,,,Active,2013-07-31
12021387,K03522.01,19h43m38.60s,+50d24m35.1s,FALSE POSITIVE,FALSE POSITIVE,241.07079,0.0001,-0.0001,223.99242,0.00021,-0.00021,70784,115,-115,9.877,0.014,-0.014,2.336,0.013,-0.013,0.4189,0.0047,-0.0047,89.89,0.0015,-0.0015,1.00558,2.8e-07,-2.8e-07,0,,,,,,0.25381,0.00025,-0.00025,220.34,0.56,-0.56,69.962,0.069,-0.069,666.0,116.0,-116.0,,,,,,,,,,2.5260,0.0000,0.0000,,,,,,,,Active,2013-07-31
8044608,K03523.01,19h47m36.97s,+43d49m26.0s,FALSE POSITIVE,FALSE POSITIVE,106.172988892,0,0,234.6461842,0,0,168261,0,0,7.5,0,0,1.7055,0,0,0.1,0,0,89.96,0,0,0.447854,0,0,0,,,,,,0.291290506,0,0,139.229704,0,0,40.4005,0,0,453.0,86.0,-86.0,,,,,,,,,,1.2710,0.0000,0.0000,,,,,,,,Active,2013-07-31
8760135,K03524.01,19h37m29.11s,+44d55m29.1s,FALSE POSITIVE,FALSE POSITIVE,184.644821167,0,0,151.9650274,0,0,457071,0,0,12,0,0,3.82306,0,0,0.1,0,0,89.97,0,0,0.608496,0,0,0,,,,,,0.462521947,0,0,171.514985,0,0,48.2005,0,0,311.0,103.0,-103.0,,,,,,,,,,0.9550,0.0000,0.0000,,,,,,,,Active,2013-07-31
4073707,K03525.01,19h42m27.03s,+39d11m44.6s,FALSE POSITIVE,FALSE POSITIVE,6.28216150572,0,0,131.5654834,0,0,181412,0,0,5,0,0,0.951137,0,0,0.1,0,0,89.51,0,0,0.0682683,0,0,0,,,,,,0.232513355,0,0,11.7911975,0,0,25.8546,0,0,989.6,0.0,0.0,,,,,,,,,,1.0190,0.0000,0.0000,,,,,,,,Active,2013-07-31
10292238,K03526.01,19h52m18.57s,+47d20m47.7s,FALSE POSITIVE,FALSE POSITIVE,143.116928101,0,0,266.3591314,0,0,273819,0,0,10.5,0,0,3.06723,0,0,0.1,0,0,89.96,0,0,0.52564,0,0,0,,,,,,0.408289557,0,0,146.270712,0,0,37.4697,0,0,317.0,44.0,-44.0,,,,,,,,,,0.8410,0.0000,0.0000,,,,,,,,Active,2013-07-31
8733497,K03527.01,18h48m00.21s,+44d57m38.8s,CANDIDATE,CANDIDATE,76.819442749,0,0,188.118877,0,0,235862,0,0,3,0,0,0.82209,0,0,0.1,0,0,89.98,0,0,0.347445,0,0,0,,,,,,0.373499878,0,0,267.969751,0,0,34.3177,0,0,391.0,60.0,-60.0,,,,,,,,,,0.8420,0.0000,0.0000,,,,,,,,Active,2013-07-31
4255422,K03528.01,19h18m47.29s,+39d22m17.9s,CANDIDATE,CANDIDATE,165.405765,1.8e-05,-1.8e-05,141.575417,6.4e-05,-6.4e-05,67070,28,-28,13.6836,0.0041,-0.0041,47,69,-69,0.993,0.021,-0.021,89.38,0.012,-0.012,0.589836,4.3e-08,-4.3e-08,0,,,,,,0.401,0.015,-0.015,91.293,0.082,-0.082,43.8,1.7,-1.7,332.0,0.0,-0.0,,,,,,,,,,1.0000,0.0000,0.0000,,,,,,,,Active,2013-06-06
6852354,K04889.01,19h13m40.88s,+42d18m34.2s,FALSE POSITIVE,FALSE POSITIVE,101.9744,0.0016,-0.0016,163.8035,0.0085,-0.0085,802,126,-126,2.3,2.4,-2.4,0.1,3.1,-3.1,1,13,-13,89.9,4.5,-4.5,0.408807,4.2e-06,-4.2e-06,0,,,,,,0.027,0.09,-0.09,268,3522,-3522,2.3,7.6,-7.6,329.0,76.0,-76.0,,,,,,,,,,0.7740,0.0000,0.0000,,,,,,,,Active,2013-07-31
6691169,K04890.01,19h26m53.25s,+42d07m02.3s,CANDIDATE,CANDIDATE,63.0939,0.0021,-0.0021,158.092,0.023,-0.023,488,61,-61,6.6,3.9,-3.9,0.1,4.6,-4.6,0,63,-63,90,52,-52,0.320592,7.2e-06,-7.2e-06,0,,,,,,0.02,0.061,-0.061,73,1094,-1094,1.9,5.7,-5.7,459.1,0.0,-0.0,,,,,,,,,,0.8480,0.0000,0.0000,,,,,,,,Active,2013-07-31
5816811,K01042.02,19h53m21.34s,+41d04m24.5s,FALSE POSITIVE,FALSE POSITIVE,4.4554094,9.7e-06,-9.7e-06,134.4556,0.0012,-0.0012,1794,31,-31,4.144,0.064,-0.064,1.155,0.09,-0.09,0.9334,0.005,-0.005,76.18,0.52,-0.52,0.0538631,7.8e-08,-7.8e-08,0,,,,,,0.04761,0.00063,-0.00063,3.91,0.12,-0.12,4.962,0.066,-0.066,1123.0,259.0,-259.0,,,,,,,,,,0.9550,0.0000,0.0000,,,,,,,,Active,2013-09-05
11189311,K03220.01,19h25m01.35s,+48d50m48.9s,CANDIDATE,CANDIDATE,81.41643,0.00028,-0.00028,160.8608,0.002,-0.002,648,25,-25,12.01,0.48,-0.48,0.27,0.55,-0.55,0,34,-34,90,36,-36,0.36771,8.4e-07,-8.4e-07,0,,,,,,0.0231,0.0048,-0.0048,53,48,-48,2.52,0.53,-0.53,420.5,0.0,-0.0,,,,,,,,,,1.0000,0.0000,0.0000,,,,,,,,Active,2013-06-06
10747501,K04891.01,19h49m55.91s,+48d01m21.0s,CANDIDATE,CANDIDATE,4.73086,6.3e-05,-6.3e-05,135.193,0.0071,-0.0071,230,27,-27,3.16,0.64,-0.64,0.1,1.1,-1.1,0.7,3.9,-3.9,85,52,-52,0.0554243,4.9e-07,-4.9e-07,0,,,,,,0.015,0.017,-0.017,8,44,-44,1.5,1.6,-1.6,1059.0,241.0,-241.0,,,,,,,,,,0.9090,0.0000,0.0000,,,,,,,,Active,2013-06-06
10586744,K04892.01,19h02m49.67s,+47d52m11.9s,CANDIDATE,CANDIDATE,21.37469,0.00067,-0.00067,143.654,0.017,-0.017,96,13,-13,8.7,1.4,-1.4,0.1,2.3,-2.3,0,77,-77,89,244,-244,0.151965,3.2e-06,-3.2e-06,0,,,,,,0.009,0.024,-0.024,19,243,-243,1.1,3.1,-3.1,740.0,186.0,-186.0,,,,,,,,,,1.1740,0.0000,0.0000,,,,,,,,Active,2013-06-06
11970050,K04893.01,19h40m19.67s,+50d20m40.6s,CANDIDATE,CANDIDATE,6.58754,7.2e-05,-7.2e-05,138.0439,0.0062,-0.0062,307,40,-40,2.28,0.99,-0.99,0.3,1.2,-1.2,0.93,0.32,-0.32,84,13,-13,0.0694829,5.1e-07,-5.1e-07,0,,,,,,0.0195,0.0078,-0.0078,9,19,-19,1.97,0.79,-0.79,964.0,175.0,-175.0,,,,,,,,,,0.9280,0.0000,0.0000,,,,,,,,Active,2013-07-31
10031918,K04894.01,19h55m18.21s,+46d57m24.0s,FALSE POSITIVE,FALSE POSITIVE,8.58982,0.00024,-0.00024,132.009,0.015,-0.015,108,15,-15,5.64,0.44,-0.44,0.1,1.2,-1.2,0,2542,-2542,90,1.241e+04,-1.241e+04,0.0735403,1.4e-06,-1.4e-06,0,,,,,,0.009,0.026,-0.026,12,114,-114,0.7,2,-2,678.0,449.0,-449.0,,,,,,,,,,0.7100,0.0000,0.0000,,,,,,,,Active,2013-09-05
12416597,K04895.01,19h42m03.59s,+51d12m13.5s,CANDIDATE,CANDIDATE,12.4601,0.0002,-0.0002,139.2541,0.0094,-0.0094,175,23,-23,3.9,1.2,-1.2,0.3,1.5,-1.5,0.9,0.57,-0.57,86,14,-14,0.103905,1.1e-06,-1.1e-06,0,,,,,,0.0143,0.0073,-0.0073,12,29,-29,1.55,0.8,-0.8,801.0,164.0,-164.0,,,,,,,,,,0.9940,0.0000,0.0000,,,,,,,,Active,2013-07-31
11135694,K04896.01,19h23m36.10s,+48d44m46.1s,CANDIDATE,CANDIDATE,19.59415,0.00051,-0.00051,150.149,0.015,-0.015,170,19,-19,7.4,1.5,-1.5,0.2,1.9,-1.9,0.7,3,-3,87,25,-25,0.145127,2.5e-06,-2.5e-06,0,,,,,,0.013,0.011,-0.011,14,63,-63,1.5,1.3,-1.3,724.0,156.0,-156.0,,,,,,,,,,1.0410,0.0000,0.0000,,,,,,,,Active,2013-07-31
9571186,K03313.01,18h52m11.43s,+46d15m55.2s,CANDIDATE,CANDIDATE,34.95247,0.00018,-0.00018,163.5198,0.003,-0.003,692,55,-55,1.32,0.24,-0.24,0.03,0.33,-0.33,0,47,-47,90,13,-13,0.184896,6.3e-07,-6.3e-07,0,,,,,,0.023,0.034,-0.034,206,958,-958,1.7,2.5,-2.5,404.0,56.0,-56.0,,,,,,,,,,0.6720,0.0000,0.0000,,,,,,,,Active,2013-06-06
9838060,K03314.01,19h38m39.82s,+46d39m57.1s,FALSE POSITIVE,FALSE POSITIVE,23.815651,8.9e-05,-8.9e-05,141.851,0.0026,-0.0026,5437,136,-136,3.89,0.12,-0.12,3.5,7.9,-7.9,0.974,0.088,-0.088,87.76,0.46,-0.46,0.159057,4e-07,-4e-07,0,,,,,,0.109,0.054,-0.054,24.9,2.9,-2.9,8.2,4,-4,490.5,0.0,-0.0,,,,,,,,,,0.6830,0.0000,0.0000,,,,,,,,Active,2013-07-31
8554701,K03315.01,19h19m19.49s,+44d36m35.5s,CANDIDATE,CANDIDATE,31.17663,0.00036,-0.00036,159.0793,0.0062,-0.0062,195,17,-17,3.79,0.64,-0.64,0.08,0.78,-0.78,0.6,3.9,-3.9,89.3,7.7,-7.7,0.19842,1.5e-06,-1.5e-06,0,,,,,,0.013,0.011,-0.011,49,208,-208,1.4,1.2,-1.2,597.0,155.0,-155.0,,,,,,,,,,0.9750,0.0000,0.0000,,,,,,,,Active,2013-06-06
9031209,K03316.01,19h40m11.65s,+45d20m33.7s,CANDIDATE,CANDIDATE,47.0566,0.00028,-0.00028,161.0599,0.0034,-0.0034,1596,90,-90,5.31,0.91,-0.91,0.2,1,-1,0,23,-23,90,19,-19,0.241202,9.6e-07,-9.6e-07,0,,,,,,0.036,0.023,-0.023,70,173,-173,2.9,1.9,-1.9,410.0,78.0,-78.0,,,,,,,,,,0.7420,0.0000,0.0000,,,,,,,,Active,2013-06-06
8331612,K03318.01,20h05m06.88s,+44d15m01.9s,FALSE POSITIVE,FALSE POSITIVE,13.83499,0.00024,-0.00024,134.326,0.012,-0.012,881,79,-79,4.39,0.6,-0.6,0.66,0.71,-0.71,0.9,0.1,-0.1,85.7,2.5,-2.5,0.115725,1.3e-06,-1.3e-06,0,,,,,,0.0324,0.0039,-0.0039,12.1,5.7,-5.7,3.82,0.46,-0.46,775.7,0.0,-0.0,,,,,,,,,,1.0780,0.0000,0.0000,,,,,,,,Active,2013-07-31
8874090,K01404.02,19h08m13.09s,+45d10m49.3s,CANDIDATE,CANDIDATE,18.90687,0.0003,-0.0003,140.8053,0.0099,-0.0099,429,59,-59,3.49,0.52,-0.52,0.07,0.96,-0.96,0,23,-23,90,34,-34,0.120841,1.3e-06,-1.3e-06,0,,,,,,0.018,0.037,-0.037,41,247,-247,1.2,2.4,-2.4,438.6,8.4,-8.4,,,,,,,,,,0.5850,0.0000,0.0000,,,,,,,,Active,2013-06-27
8331612,K03318.02,20h05m06.88s,+44d15m01.9s,CANDIDATE,CANDIDATE,25.69763,0.00046,-0.00046,144.209,0.013,-0.013,1144,125,-125,3.3,2.1,-2.1,0.1,2.4,-2.4,0,23,-23,90,27,-27,0.174866,2.1e-06,-2.1e-06,0,,,,,,0.031,0.068,-0.068,57,539,-539,3.7,8,-8,631.0,0.0,-0.0,,,,,,,,,,1.0780,0.0000,0.0000,,,,,,,,Active,2013-07-31
5965819,K03319.01,19h34m04.76s,+41d16m38.7s,CANDIDATE,CANDIDATE,19.59082,0.00026,-0.00026,144.6525,0.0077,-0.0077,296,17,-17,6.7,1.4,-1.4,0.1,1.7,-1.7,0,72,-72,90,186,-186,0.142364,1.2e-06,-1.2e-06,0,,,,,,0.016,0.025,-0.025,23,169,-169,1.6,2.6,-2.6,679.0,135.0,-135.0,,,,,,,,,,0.9550,0.0000,0.0000,,,,,,,,Active,2013-06-06
5965819,K03319.02,19h34m04.76s,+41d16m38.7s,CANDIDATE,CANDIDATE,8.239853,6.4e-05,-6.4e-05,137.7513,0.0045,-0.0045,267,12,-12,5.51,0.5,-0.5,0.09,0.81,-0.81,0,10,-10,88,60,-60,0.0799182,4.1e-07,-4.1e-07,0,,,,,,0.015,0.013,-0.013,11,43,-43,1.6,1.3,-1.3,907.0,180.0,-180.0,,,,,,,,,,0.9550,0.0000,0.0000,,,,,,,,Active,2013-06-06
5965819,K03319.03,19h34m04.76s,+41d16m38.7s,CANDIDATE,CANDIDATE,3.545551,3.6e-05,-3.6e-05,132.3754,0.0053,-0.0053,121.5,9.7,-9.7,4.17,0.23,-0.23,0.07,0.51,-0.51,0.6,3.7,-3.7,83,62,-62,0.04555,3.1e-07,-3.1e-07,0,,,,,,0.0105,0.0076,-0.0076,5,17,-17,1.1,0.8,-0.8,1201.0,238.0,-238.0,,,,,,,,,,0.9550,0.0000,0.0000,,,,,,,,Active,2013-06-06
7503885,K03417.01,18h50m37.78s,+43d09m45.1s,CANDIDATE,CANDIDATE,91.0804,0.003,-0.003,213.751,0.02,-0.02,635,51,-51,9.7,1.1,-1.1,1.3,1.2,-1.2,0.906,0.084,-0.084,88.5,0.76,-0.76,0.404579,9e-06,-9e-06,0,,,,,,0.0277,0.0029,-0.0029,35,14,-14,3.15,0.33,-0.33,400.1,0.0,-0.0,,,,,,,,,,1.0400,0.0000,0.0000,,,,,,,,Active,2013-06-06
3629330,K03418.01,19h04m31.38s,+38d46m46.7s,CANDIDATE,CANDIDATE,85.2766,0.0025,-0.0025,182.325,0.02,-0.02,804,70,-70,8.6,3.6,-3.6,0.2,4,-4,0,181,-181,90,134,-134,0.377209,7.3e-06,-7.3e-06,0,,,,,,0.026,0.046,-0.046,78,648,-648,3.1,5.5,-5.5,448.0,92.0,-92.0,,,,,,,,,,1.0990,0.0000,0.0000,,,,,,,,Active,2013-06-06
11519134,K03419.01,19h48m09.51s,+49d28m08.9s,CANDIDATE,CANDIDATE,58.585023,1.6e-05,-1.6e-05,140.79913,0.00016,-0.00016,76613,233,-233,3.606,0.014,-0.014,3,1.4,-1.4,0.905,0.065,-0.065,89.59,0.031,-0.031,0.313607,5.9e-08,-5.9e-08,0,,,,,,0.365,0.043,-0.043,126.86,0.57,-0.57,57.1,6.7,-6.7,602.0,98.0,-98.0,,,,,,,,,,1.4330,0.0000,0.0000,,,,,,,,Active,2013-06-06
7289338,K03420.02,19h36m03.67s,+42d49m27.7s,CANDIDATE,CANDIDATE,12.50174,0.0002,-0.0002,142.5495,0.0092,-0.0092,295,32,-32,4,1.4,-1.4,0.1,1.8,-1.8,0,39,-39,89,105,-105,0.106771,1.1e-06,-1.1e-06,0,,,,,,0.016,0.039,-0.039,23,277,-277,1.6,4,-4,786.0,154.0,-154.0,,,,,,,,,,0.9390,0.0000,0.0000,,,,,,,,Active,2013-06-06
5004909,K03421.01,19h19m40.73s,+40d10m06.7s,CANDIDATE,CANDIDATE,40.65047,0.00081,-0.00081,164.551,0.012,-0.012,130,14,-14,11.6,1.2,-1.2,0.1,1.6,-1.6,0,270,-270,90,570,-570,0.246096,3.3e-06,-3.3e-06,0,,,,,,0.011,0.012,-0.012,27,162,-162,1.3,1.5,-1.5,617.0,96.0,-96.0,,,,,,,,,,1.1430,0.0000,0.0000,,,,,,,,Active,2013-07-31
5898983,K03422.01,19h50m51.57s,+41d06m15.4s,FALSE POSITIVE,FALSE POSITIVE,40.14542,0.0004,-0.0004,133.7471,0.0061,-0.0061,244,28,-28,5.05,0.9,-0.9,0.1,1.1,-1.1,0,23,-23,90,24,-24,0.229001,1.5e-06,-1.5e-06,0,,,,,,0.014,0.02,-0.02,59,396,-396,1.6,2.2,-2.2,546.0,122.0,-122.0,,,,,,,,,,0.9910,0.0000,0.0000,,,,,,,,Active,2013-07-31
7703955,K01707.02,19h52m05.54s,+43d21m48.7s,CANDIDATE,CANDIDATE,265.4695,0.0054,-0.0054,151.0765,0.0093,-0.0093,902,82,-82,7.7,3.2,-3.2,0.2,3.6,-3.6,0,103,-103,90,22,-22,0.793897,1.1e-05,-1.1e-05,0,,,,,,0.027,0.048,-0.048,271,2132,-2132,2.7,4.7,-4.7,272.0,80.0,-80.0,,,,,,,,,,0.9080,0.0000,0.0000,,,,,,,,Active,2013-07-31
3745559,K03423.01,19h24m14.89s,+38d51m47.9s,CANDIDATE,CANDIDATE,30.25425,0.00014,-0.00014,136.6372,0.003,-0.003,584,38,-38,2.06,0.46,-0.46,0.06,0.53,-0.53,0.5,6.1,-6.1,89.7,4.6,-4.6,0.195553,6.2e-07,-6.2e-07,0,,,,,,0.023,0.018,-0.018,100,397,-397,2.5,2,-2,615.0,206.0,-206.0,,,,,,,,,,0.9990,0.0000,0.0000,,,,,,,,Active,2013-06-06
8356054,K03424.01,19h11m53.42s,+44d20m01.0s,FALSE POSITIVE,FALSE POSITIVE,17.0811976,4.7e-06,-4.7e-06,134.2959,0.00019,-0.00019,147713,221,-221,7.239,0.024,-0.024,7.1,9.9,-9.9,0.9,0.23,-0.23,87.67,0.53,-0.53,0.127593,2.4e-08,-2.4e-08,0,,,,,,0.52,0.17,-0.17,22.18,0.72,-0.72,45,14,-14,574.6,0.0,-0.0,,,,,,,,,,0.7910,0.0000,0.0000,,,,,,,,Active,2013-07-31
