koi_disposition,koi_time0bk,koi_incl,koi_sma,koi_ror,koi_dor,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage
'FALSE POSITIVE',134.86704,85.2,0.045007,0.44,10.55,NA,NA,1,NA,NA
'FALSE POSITIVE',132.309044,78.1,0.016884,0.0954,3.88,NA,NA,0.92,NA,NA
'FALSE POSITIVE',131.7317,85.97,0.074692,0.33,13.14,NA,NA,1,NA,NA
'FALSE POSITIVE',133.7171,76.7,0.040075,0.433,3.85,NA,NA,1,NA,NA
'FALSE POSITIVE',134.32551,84.6,0.057617,0.32,10.49,NA,NA,0.564,NA,NA
'FALSE POSITIVE',132.59,86.72,0.132599,0.0668,16.2,NA,NA,0.564,NA,NA
'FALSE POSITIVE',133.28535,87,0.031382,0.0603,3.28,NA,NA,0.926,NA,NA
'FALSE POSITIVE',132.84991,90,0.026211,0.0615,3.97,NA,NA,1.007,NA,NA
'FALSE POSITIVE',131.9642,51.5,0.012854,0.31,1.56,NA,NA,1,NA,NA
'FALSE POSITIVE',133.8229,73.3,0.039527,0.055,3.46,NA,NA,0.704,NA,NA
'FALSE POSITIVE',131.56304,89,0.015254,0.1119,2.86,NA,NA,1,NA,NA
'FALSE POSITIVE',132.02025,89,0.031972,0.0169,9,NA,NA,0.811,NA,NA
'FALSE POSITIVE',131.63121,84.9,0.019023,0.0275,7.3,NA,NA,1.097,NA,NA
'FALSE POSITIVE',295.772,89.9,0.97003,0.0403,163,NA,NA,0.878,NA,NA
'FALSE POSITIVE',176.095,88.8,0.46632,0.0245,37,NA,NA,0.878,NA,NA
'FALSE POSITIVE',184.3731,87.48,0.362906,0.0695,21.4,NA,NA,3.818,NA,NA
'FALSE POSITIVE',132.6973,90,0.036409,0.017,4,NA,NA,0.778,NA,NA
'FALSE POSITIVE',132.17167,76,0.015676,0.0173,3.4,NA,NA,0.933,NA,NA
'FALSE POSITIVE',132.12175,68,0.014705,0.028,2.1,NA,NA,0.682,NA,NA
'FALSE POSITIVE',134.0704,90,0.073463,0.0097,5,NA,NA,1.313,NA,NA
'FALSE POSITIVE',131.9468,89,0.018226,0.061,5,NA,NA,0.889,NA,NA
'FALSE POSITIVE',141.5105,90,0.090022,0.0165,5.9,NA,NA,0.6,NA,NA
'FALSE POSITIVE',141.476,90,0.10264,0.018,6,NA,NA,0.831,NA,NA
'FALSE POSITIVE',133.972,90,0.102638,0.016,5,NA,NA,0.831,NA,NA
'FALSE POSITIVE',132.9957,89,0.024941,0.0059,4,NA,NA,0.846,NA,NA
'FALSE POSITIVE',131.59745,83,0.023948,0.112,7.1,NA,NA,1.324,NA,NA
'FALSE POSITIVE',131.894,90,0.120475,0.012,22,NA,NA,1.034,NA,NA
'FALSE POSITIVE',132.8205,90,0.025045,0.05371,3.78,NA,NA,1.158,NA,NA
'FALSE POSITIVE',132.05306,88.72,0.015507,0.126571,4.469361,NA,NA,0.873,NA,NA
'FALSE POSITIVE',133.871811,89.85,0.062196,0.310207,37.682612,NA,NA,1,NA,NA
'FALSE POSITIVE',146.2461,88.82,0.134828,0.4,45.49,NA,NA,1,NA,NA
'FALSE POSITIVE',136.3471,86.8,0.06798,0.0738,6.87,NA,NA,1,NA,NA
'FALSE POSITIVE',133.3031,73.1,0.04062,0.16,3.37,NA,NA,2.555,NA,NA
'FALSE POSITIVE',144.0155,87.01,0.111559,0.235,17.42,NA,NA,1.046,NA,NA
'FALSE POSITIVE',135.01104,86.41,0.072503,0.147,15.28,NA,NA,0.616,NA,NA
'FALSE POSITIVE',132.077926,64.2,0.016735,0.149,2.294,NA,NA,0.893,NA,NA
'FALSE POSITIVE',134.5957,87,0.044196,0.0113,9.9,NA,NA,1.148,NA,NA
'FALSE POSITIVE',132.49173,84,0.035107,0.0463,2.63,NA,NA,0.678,NA,NA
'FALSE POSITIVE',133.29621,88.5,0.048025,0.0179,17,NA,NA,3.794,NA,NA
'FALSE POSITIVE',137.02448,90,0.07515,0.0347,30,NA,NA,1.76,NA,NA
'FALSE POSITIVE',150.022,84.5,0.158886,0.17,10.1,NA,NA,0.924,NA,NA
'FALSE POSITIVE',132.744,90,0.035023,0.0153,6,NA,NA,1.067,NA,NA
'FALSE POSITIVE',164.5652,87.52,0.456098,0.0737,20.63,NA,NA,14.486,NA,NA
'FALSE POSITIVE',132.07999,61,0.01678,0.0188,1.9,NA,NA,1.088,NA,NA
'FALSE POSITIVE',132.5124,90,0.076146,0.0134,13,NA,NA,0.54,NA,NA
'FALSE POSITIVE',217.678,90,1.01864,0.023,238,NA,NA,0.992,NA,NA
'FALSE POSITIVE',131.8569,14.6,0.01298,0.012,1.0251,NA,NA,0.95,NA,NA
'FALSE POSITIVE',132.03574,87,0.018619,0.0212,8.4,NA,NA,1.035,NA,NA
'FALSE POSITIVE',131.5346,86,0.015163,0.074,6,NA,NA,0.551,NA,NA
'FALSE POSITIVE',132.0991,64,0.033035,0.042,2.3,NA,NA,0.834,NA,NA
'FALSE POSITIVE',132.17008,60,0.015855,0.0261,1.68,NA,NA,0.951,NA,NA
'FALSE POSITIVE',281.099,88.6,0.573941,0.29,41,NA,NA,1.059,NA,NA
'FALSE POSITIVE',132.06556,89,0.018093,0.273533,5.745776,NA,NA,1,NA,NA
'FALSE POSITIVE',131.83026,85,0.012893,0.107,3.6,NA,NA,0.865,NA,NA
'FALSE POSITIVE',133.19845,86.73,0.086671,0.13218,6.584,NA,NA,0.651,NA,NA
'FALSE POSITIVE',132.30847,82,0.022407,0.0306,3.4,NA,NA,1.243,NA,NA
'FALSE POSITIVE',132.00233,71.6,0.024947,0.035,3.1,NA,NA,1.044,NA,NA
'FALSE POSITIVE',132.4205,90,0.040156,0.0128,4,NA,NA,0.827,NA,NA
'FALSE POSITIVE',182.6649,89.34,0.333126,0.0266,59,NA,NA,1.06,NA,NA
'FALSE POSITIVE',132.14752,80,0.018346,0.0164,3,NA,NA,1.105,NA,NA
'FALSE POSITIVE',132.16449,84,0.015852,0.075,5.7,NA,NA,0.759,NA,NA
'FALSE POSITIVE',132.16556,88.69,0.017357,0.038862,4.362259,NA,NA,1.164,NA,NA
'FALSE POSITIVE',133.5267,86,0.034446,0.012,3,NA,NA,0.942,NA,NA
'FALSE POSITIVE',132.047,90,0.024327,0.0101,2.2,NA,NA,1.075,NA,NA
'FALSE POSITIVE',131.73854,64,0.018594,0.0184,2.2,NA,NA,1.028,NA,NA
'FALSE POSITIVE',132.1759,51.8,0.017643,0.0251,1.56,NA,NA,0.839,NA,NA
'FALSE POSITIVE',133.054,86,0.03508,0.049,7,NA,NA,1,NA,NA
'FALSE POSITIVE',135.0136,87,0.05635,0.0084,3,NA,NA,0.988,NA,NA
'FALSE POSITIVE',133.5356,88,0.044676,0.012,4,NA,NA,1.021,NA,NA
'FALSE POSITIVE',137.7428,89,0.090705,0.024,25,NA,NA,0.838,NA,NA
'FALSE POSITIVE',133.41813,89.59,0.034934,0.553736,14.119774,NA,NA,1,NA,NA
'FALSE POSITIVE',131.584636,86.36,0.020909,0.281,11.84,NA,NA,1,NA,NA
'FALSE POSITIVE',131.79875,85.5,0.017408,0.115,6.6,NA,NA,2.235,NA,NA
'FALSE POSITIVE',135.1598,57.2,0.048598,0.0647,1.757,NA,NA,0.875,NA,NA
'FALSE POSITIVE',139.34783,90,0.188207,0.0242,47,NA,NA,4.616,NA,NA
'FALSE POSITIVE',132.77282,81.86,0.049065,0.0445,6.86,NA,NA,1.628,NA,NA
'FALSE POSITIVE',134.23622,85.47,0.065642,0.0632,11.31,NA,NA,0.814,NA,NA
'FALSE POSITIVE',131.85208,64.3,0.022303,0.26,2.307,NA,NA,0.987,NA,NA
'FALSE POSITIVE',132.97852,80,0.03141,0.0253,5.4,NA,NA,0.819,NA,NA
'FALSE POSITIVE',132.6754,67.6,0.030649,0.042,2.59,NA,NA,0.955,NA,NA
'FALSE POSITIVE',132.08976,75,0.02309,0.0155,3.5,NA,NA,1.083,NA,NA
'FALSE POSITIVE',132.18418,71,0.017921,0.0264,2.8,NA,NA,0.807,NA,NA
'FALSE POSITIVE',131.5051,89,0.023027,0.0063,2.3,NA,NA,3.389,NA,NA
'FALSE POSITIVE',134.027,88,0.098697,0.0083,5,NA,NA,0.952,NA,NA
'FALSE POSITIVE',131.9309,40,0.021496,0.018,1.3,NA,NA,1.666,NA,NA
'FALSE POSITIVE',131.9107,44.4,0.031037,0.0218,1.372,NA,NA,0.751,NA,NA
'FALSE POSITIVE',132.2091,18.6,0.015727,0.025,1.053,NA,NA,0.863,NA,NA
'FALSE POSITIVE',131.6595,75,0.015241,0.0202,2.8,NA,NA,1,NA,NA
'FALSE POSITIVE',131.5026,87,0.025224,0.0077,5,NA,NA,1.381,NA,NA
'FALSE POSITIVE',132.18224,74,0.01785,0.0169,3.4,NA,NA,2.432,NA,NA
'FALSE POSITIVE',131.5881,68.57,0.073507,0.03427,2.632,NA,NA,1.684,NA,NA
'FALSE POSITIVE',132.39388,76.9,0.01917,0.0787,3.82,NA,NA,0.782,NA,NA
'FALSE POSITIVE',132.0747,90,0.063055,0.01124,13.95,NA,NA,146.902,NA,NA
'FALSE POSITIVE',133.67753,66.57,0.03416,0.07681,2.109,NA,NA,1.138,NA,NA
'FALSE POSITIVE',131.86344,87.7,0.018122,0.3112,4.94,NA,NA,1,NA,NA
'FALSE POSITIVE',131.66696,82,0.029213,0.0179,5.8,NA,NA,1.125,NA,NA
'FALSE POSITIVE',135.901,84.77,0.064185,0.1888,8.43,NA,NA,1,NA,NA
'FALSE POSITIVE',132.6758,87,0.046726,0.023,8,NA,NA,0.936,NA,NA
'FALSE POSITIVE',296.27,89.8,0.96154,0.0543,68,NA,NA,0.762,NA,NA
'FALSE POSITIVE',132.5359,90,0.021399,0.021,3,NA,NA,0.822,NA,NA
'FALSE POSITIVE',132.20292,83,0.016824,0.118,2.55,NA,NA,1,NA,NA
'FALSE POSITIVE',393.9195,90,1.03848,0.03,268,NA,NA,1.085,NA,NA
'FALSE POSITIVE',132.2082,71,0.015286,0.0127,2.3,NA,NA,0.787,NA,NA
'FALSE POSITIVE',131.73725,67,0.013804,0.0119,2.3,NA,NA,2.543,NA,NA
'FALSE POSITIVE',131.86006,90,0.017636,0.1159,3.01,NA,NA,1.645,NA,NA
'FALSE POSITIVE',132.6329,89,0.045343,0.013,10,NA,NA,1.055,NA,NA
'FALSE POSITIVE',132.2023,90,0.021139,0.0069,2.5,NA,NA,1.801,NA,NA
'FALSE POSITIVE',132.5755,73,0.018486,0.0136,1.9,NA,NA,0.712,NA,NA
'FALSE POSITIVE',132.655,89,0.029916,0.0077,3,NA,NA,1.278,NA,NA
'FALSE POSITIVE',133.57628,86.4,0.032229,0.0614,11.8,NA,NA,0.571,NA,NA
'FALSE POSITIVE',131.96498,78,0.014468,0.3,4.3,NA,NA,1,NA,NA
'FALSE POSITIVE',131.769819,88.89,0.030695,0.090984,5.182856,NA,NA,1.263,NA,NA
'FALSE POSITIVE',131.7863,90,0.03899,0.0326,4.6,NA,NA,10.453,NA,NA
'FALSE POSITIVE',137.3875,84.6,0.074488,0.0239,9.7,NA,NA,0.874,NA,NA
'FALSE POSITIVE',134.176,64.21,0.040108,0.03642,2.109,NA,NA,0.947,NA,NA
'FALSE POSITIVE',131.55141,50.9,0.023242,0.133,1.587,NA,NA,0.935,NA,NA
'FALSE POSITIVE',132.36468,86.3,0.02553,0.1651,4.66,NA,NA,9.968,NA,NA
'FALSE POSITIVE',132.9928,90,0.035228,0.0123,6,NA,NA,0.873,NA,NA
'FALSE POSITIVE',131.944,47,0.036635,0.05,1.46,NA,NA,0.677,NA,NA
'FALSE POSITIVE',136.0504,90,0.08429,0.025,21,NA,NA,1.055,NA,NA
'FALSE POSITIVE',131.7229,48.6,0.017333,0.031,1.48,NA,NA,0.585,NA,NA
'FALSE POSITIVE',133.7414,84,0.035757,0.019,7,NA,NA,0.953,NA,NA
'FALSE POSITIVE',133.915,90,0.124651,0.0071,6,NA,NA,2.768,NA,NA
'FALSE POSITIVE',175.3581,88.51,0.328581,0.0359,36.9,NA,NA,1.012,NA,NA
'FALSE POSITIVE',131.8165,77,0.028193,0.0133,2.8,NA,NA,1,NA,NA
'FALSE POSITIVE',233.767,90,1.03582,0.046,294,NA,NA,0.972,NA,NA
'FALSE POSITIVE',132.39267,87,0.024375,0.00542,6.3,NA,NA,2.071,NA,NA
'FALSE POSITIVE',132.5851,90,0.033624,0.0159,4.4,NA,NA,1.049,NA,NA
'FALSE POSITIVE',137.5844,84.17,0.139775,0.04778,9.33,NA,NA,4.246,NA,NA
'FALSE POSITIVE',132.94804,86.8,0.040624,0.0582,11.4,NA,NA,1.224,NA,NA
'FALSE POSITIVE',146.14541,88.35,0.407516,0.167,34.82,NA,NA,20.026,NA,NA
'FALSE POSITIVE',189.1029,88.37,0.558961,0.05501,31.1,NA,NA,0.87,NA,NA
'FALSE POSITIVE',132.47687,72.5,0.035107,0.45,3.32,NA,NA,2.434,NA,NA
'FALSE POSITIVE',143.7391,86.29,0.321033,0.07969,9.88,NA,NA,3.782,NA,NA
'FALSE POSITIVE',132.17443,78.9,0.029033,0.0231,4.6,NA,NA,1.213,NA,NA
'FALSE POSITIVE',133.0627,90,0.032415,0.021,5,NA,NA,0.843,NA,NA
'FALSE POSITIVE',132.5687,77.1,0.077632,0.0253,4.2,NA,NA,0.931,NA,NA
'FALSE POSITIVE',132.3044,75,0.020182,0.0116,3.2,NA,NA,0.978,NA,NA
'FALSE POSITIVE',141.5,61.8,0.090888,0.0413,1.978,NA,NA,0.62,NA,NA
'FALSE POSITIVE',132.0857,54,0.031476,0.045,1.71,NA,NA,0.765,NA,NA
'FALSE POSITIVE',131.89653,90,0.016723,0.0141,3.78,NA,NA,1.391,NA,NA
'FALSE POSITIVE',132.41352,75.3,0.018904,0.1472,2.64,NA,NA,1,NA,NA
'FALSE POSITIVE',137.14,89,0.160305,0.0095,10,NA,NA,1.849,NA,NA
'FALSE POSITIVE',132.0896,68,0.018196,0.0143,2.4,NA,NA,1.171,NA,NA
'FALSE POSITIVE',131.95783,85.6,0.015555,0.1742,6.69,NA,NA,0.61,NA,NA
'FALSE POSITIVE',133.04355,90,0.030085,0.0415,3.9,NA,NA,1.196,NA,NA
'FALSE POSITIVE',132.6227,87.2,0.05859,0.0458,10.9,NA,NA,1.098,NA,NA
'FALSE POSITIVE',135.0619,89,0.089929,0.0253,9.2,NA,NA,10.345,NA,NA
'FALSE POSITIVE',219.3292,89.95,0.391975,0.06,1003,NA,NA,0.71,NA,NA
'FALSE POSITIVE',132.4455,90,0.089647,0.028,19,NA,NA,2.451,NA,NA
'FALSE POSITIVE',132.07938,84,0.019119,0.1064,5.8,NA,NA,1.201,NA,NA
'FALSE POSITIVE',147.6702,89.8,0.178742,0.0218,94,NA,NA,5.606,NA,NA
'FALSE POSITIVE',141.8035,90,0.138943,0.028,22,NA,NA,9.544,NA,NA
'FALSE POSITIVE',131.53538,76,0.02306,0.0299,3.8,NA,NA,0.872,NA,NA
'FALSE POSITIVE',156.942,89.26,0.32698,0.1168,64.5,NA,NA,0.939,NA,NA
'FALSE POSITIVE',132.253415,87.3,0.02854,0.050832,2.121362,NA,NA,1.71,NA,NA
'FALSE POSITIVE',132.15936,86,0.017808,0.0633,3.1,NA,NA,1,NA,NA
'FALSE POSITIVE',189.0982,88.63,0.589173,0.06096,35.2,NA,NA,0.948,NA,NA
'FALSE POSITIVE',132.002,62.11,0.014563,0.1492,1.824,NA,NA,1.626,NA,NA
'FALSE POSITIVE',133.39072,82.7,0.034996,0.0429,6.9,NA,NA,0.788,NA,NA
'FALSE POSITIVE',131.80639,88,0.018767,0.0707,4.4,NA,NA,0.86,NA,NA
'FALSE POSITIVE',134.3301,75.78,0.04169,0.1331,2.164,NA,NA,1.929,NA,NA
'FALSE POSITIVE',132.2082,55,0.034119,0.053,1.73,NA,NA,0.861,NA,NA
'FALSE POSITIVE',132.0673,76,0.018002,0.0221,3.5,NA,NA,1.041,NA,NA
'FALSE POSITIVE',133.8472,80,0.0496,0.009,2.6,NA,NA,0.927,NA,NA
'FALSE POSITIVE',159.3441,90,0.479033,0.032,443,NA,NA,1,NA,NA
'FALSE POSITIVE',132.6468,90,0.042807,0.012,4,NA,NA,0.879,NA,NA
'FALSE POSITIVE',131.8137,75,0.022967,0.0125,2.3,NA,NA,1.12,NA,NA
'FALSE POSITIVE',433.6202,89.77,0.976679,0.1,243,NA,NA,0.966,NA,NA
'FALSE POSITIVE',176.52949,89.95,0.174,0.054,756,5751.0,4.18,1.31,0.941,11.1
'FALSE POSITIVE',426.373,89.38,0.402,0.0076,71.8,5711.0,4.41,0.93,0.807,12.9
'FALSE POSITIVE',186.557,85.37,0.136,0.0063,11.9,6196.0,4.47,1.01,1.099,0.3
'FALSE POSITIVE',133.60703,80.21,0.056,0.03673,5.66,6550.0,4.35,1.22,1.22,1.09
'FALSE POSITIVE',131.5406,71.05,0.054,0.228,3.4,4232.0,4.53,0.72,0.64,NA
'FALSE POSITIVE',133.73112,64.74,0.037,0.28,2.7,5627.0,4.57,0.83,0.932,0.5
'FALSE POSITIVE',132.55153,61.31,0.026,0.1463,1.867,5788.0,4.68,0.77,1.03,NA
'FALSE POSITIVE',137.62455,84.8,0.059,0.44,14.3,4687.0,4.65,0.642,0.666,13.9
'FALSE POSITIVE',132.09973,73.91,0.021,0.1113,2.945,5669.0,4.31,1.1,0.89,12.2
'FALSE POSITIVE',131.70375,89.38,0.031,0.0274,2.89,8537.0,4.02,2.3,2.0,0.76
'FALSE POSITIVE',140.6493,86.52,0.157,0.37,21,5238.0,4.51,0.91,0.98,NA
'FALSE POSITIVE',171.32,88.81,0.243,0.007,31,5597.0,4.58,0.82,0.923,0.5
'FALSE POSITIVE',132.0637,89.95,0.034,0.0124,5.89,5521.0,4.45,0.91,0.85,10.3
'FALSE POSITIVE',134.95078,88.81,0.107,0.00747,15.217703,5683.0,4.55,0.9,1.05,NA
'FALSE POSITIVE',171.942,89.38,0.707,0.0149,73,5953.0,4.52,0.92,1.019,0.4
'FALSE POSITIVE',133.9888,89.95,0.04,0.0171,4.72,4877.0,4.64,0.73,0.85,NA
'FALSE POSITIVE',133.6789,88.81,0.032,0.0196,10,4897.0,4.54,0.84,0.89,NA
'FALSE POSITIVE',131.5254,86.52,0.018,0.0176,1.86,5540.0,4.59,0.8,0.907,0.6
'FALSE POSITIVE',131.945,89.38,0.528,0.0106,86,6188.0,4.38,1.11,1.08,2.9
'FALSE POSITIVE',135.8636,89.95,0.087,0.0113,10.2,6561.0,4.34,1.24,1.22,1.28
'FALSE POSITIVE',373.235,88.81,0.338,0.0228,47,5174.0,4.57,0.84,0.95,NA
'FALSE POSITIVE',132.4432,85.94,0.019,0.0081,1.74,5998.0,4.388,1.077,1.034,NA
'FALSE POSITIVE',415.464,81.36,0.482,0.3,7.9,5819.0,4.65,0.8,1.04,NA
'FALSE POSITIVE',199.895,89.95,0.342,0.0137,172,4895.0,4.6,0.7,0.709,14.0
'FALSE POSITIVE',222.03648,89.38,0.766,0.00798,79.437736,9567.0,4.12,2.15,2.21,0.459
'FALSE POSITIVE',136.178,80.79,0.098,0.0091,5.5,5172.0,3.61,3.04,1.38,3.3
'FALSE POSITIVE',131.6131,88.81,0.028,0.0137,4.8,5762.0,4.55,0.86,0.97,0.5
'FALSE POSITIVE',197.2199,88.81,0.297,0.0386,57,4049.0,4.74,0.522,0.547,13.4
'FALSE POSITIVE',133.1491,83.65,0.043,0.0157,8.3,4049.0,4.74,0.522,0.547,13.4
'FALSE POSITIVE',172.42489,89.95,0.656,0.02173,179.488101,5687.0,4.57,0.84,0.95,0.4
'FALSE POSITIVE',137.67916,89.95,0.577,0.01142,82.127206,6050.0,4.34,1.14,1.02,5.3
'FALSE POSITIVE',356.515,88.24,0.065,0.0127,16.6,5599.0,4.55,0.89,1.04,NA
'FALSE POSITIVE',132.5633,86.52,0.016,0.0094,1.94,5420.0,4.6,0.78,0.88,1.1
'FALSE POSITIVE',138.46,89.38,0.204,0.0119,40,6367.0,4.43,1.09,1.161,0.25
'FALSE POSITIVE',138.4453,89.95,0.155,0.0182,6.44,5232.0,4.51,0.81,0.777,14.0
'FALSE POSITIVE',132.2681,81.93,0.079,0.0158,6.7,5956.0,4.52,0.92,1.021,0.3
'FALSE POSITIVE',134.1584,87.09,0.051,0.0054,6.2,5870.0,4.54,0.89,0.999,0.3
'FALSE POSITIVE',133.418,80.21,0.05,0.00759,5.3,6132.0,4.31,1.2,1.06,4.7
'FALSE POSITIVE',131.6219,89.38,0.027,0.0142,5.5,5674.0,4.57,0.83,0.94,0.5
'FALSE POSITIVE',159.11,88.81,0.367,0.0118,43,5206.0,3.5,3.64,1.547,2.38
'FALSE POSITIVE',139.5231,88.81,0.089,0.0076,16.4,5698.0,4.56,0.84,0.95,0.5
'FALSE POSITIVE',131.8362,78.5,0.014,0.0116,3.2,5751.0,4.38,1.02,0.92,8.8
'FALSE POSITIVE',183.0189,89.95,0.463,0.038,146,5647.0,4.57,0.88,1.04,NA
'FALSE POSITIVE',131.86486,89.38,0.011,0.011,3.06,4227.0,4.72,0.549,0.578,13.9
'FALSE POSITIVE',132.9066,84.8,0.058,0.0081,8.4,6789.0,3.96,2.12,1.51,1.97
'FALSE POSITIVE',131.52294,79.64,0.016,0.014,3.8,5791.0,4.55,0.87,0.975,0.4
'FALSE POSITIVE',131.8197,82.51,0.012,0.0099,3.2,6032.0,4.51,0.95,1.05,0.3
'FALSE POSITIVE',208.421,89.95,0.307,0.0129,100,4166.0,4.73,0.54,0.567,13.9
'FALSE POSITIVE',134.8341,89.38,0.034,0.0174,2.26,7595.0,4.12,1.82,1.61,1.18
'FALSE POSITIVE',178.105,89.38,0.655,0.0386,83,5897.0,4.57,0.88,1.06,NA
'FALSE POSITIVE',131.504,89.95,0.018,0.0165,5.16,4761.0,4.63,0.661,0.682,14.0
'FALSE POSITIVE',131.5439,84.22,0.011,0.0166,3.5,4847.0,4.61,0.68,0.7,13.8
'FALSE POSITIVE',131.86678,81.93,0.01,0.00632,2.23,5601.0,3.86,2.08,1.13,6.3
'FALSE POSITIVE',133.68383,86.52,0.012,0.0312,3.02,6466.0,4.41,1.13,1.19,0.28
'FALSE POSITIVE',132.03122,89.38,0.011,0.0191,3.5,5020.0,4.62,0.7,0.755,7.2
'FALSE POSITIVE',170.98,89.38,0.483,0.0072,64,5048.0,4.66,0.69,0.782,0.9
'FALSE POSITIVE',132.0919,89.38,0.016,0.0079,3.34,5706.0,4.51,0.89,0.929,3.9
'FALSE POSITIVE',131.9772,84.8,0.015,0.0148,2.5,6157.0,4.41,1.07,1.07,2.5
'FALSE POSITIVE',244.8914,89.95,0.503,0.01511,121.529775,5919.0,4.53,0.91,1.01,0.4
'FALSE POSITIVE',134.7064,85.94,0.05,0.0124,11.8,5691.0,4.34,1.06,0.896,11.1
'FALSE POSITIVE',151.062,89.38,0.284,0.0128,36,5629.0,4.57,0.82,0.932,0.4
'FALSE POSITIVE',131.6198,84.22,0.012,0.0087,2.03,6006.0,4.5,0.95,1.034,0.8
'FALSE POSITIVE',131.7772,87.09,0.009,0.0127,2.5,5134.0,4.57,0.83,0.94,NA
'FALSE POSITIVE',131.6883,89.38,0.014,0.0073,2.146,6482.0,4.4,1.14,1.199,0.35
'FALSE POSITIVE',132.18983,69.9,0.009,0.016,2.2,3874.0,4.75,0.501,0.518,14.0
'FALSE POSITIVE',132.06982,88.24,0.036,0.00672,9.415808,6029.0,4.51,0.94,1.044,0.3
'FALSE POSITIVE',131.8038,50.42,0.015,0.079,1.59,5853.0,4.5,0.92,0.98,2.6
'FALSE POSITIVE',131.7366,59.59,0.01,0.0307,1.72,5187.0,4.53,0.88,0.96,NA
'FALSE POSITIVE',131.8183,77.92,0.02,0.0115,2.9,6050.0,4.48,0.97,1.04,1.3
'FALSE POSITIVE',132.0495,83.08,0.015,0.0097,4.1,5760.0,4.43,0.97,0.925,7.1
'FALSE POSITIVE',131.5823,81.93,0.014,0.00412,2.48,6366.0,4.333,1.264,1.255,NA
'FALSE POSITIVE',131.96156,68.18,0.01,0.0233,2.07,5973.0,4.52,0.93,1.031,0.3
'FALSE POSITIVE',132.61692,79.07,0.02,0.00469,1.645343,5639.0,4.57,0.83,0.934,0.4
'FALSE POSITIVE',131.5258,87.66,0.013,0.0207,3.4,5066.0,4.71,0.69,0.9,NA
'FALSE POSITIVE',131.5683,83.08,0.017,0.0124,5,6081.0,4.5,0.96,1.06,0.3
'FALSE POSITIVE',262.511,89.38,0.668,0.0233,139,5241.0,4.5,0.82,0.78,13.7
'FALSE POSITIVE',171.131,89.95,0.391,0.0165,80,5632.0,4.57,0.83,0.93,0.9
'FALSE POSITIVE',307.679,89.38,0.606,0.0139,69,4928.0,4.64,0.73,0.87,NA
CONFIRMED,134.2962,89.95,0.416,0.01922,76.5,6330.0,4.43,1.07,1.14,0.53
'FALSE POSITIVE',173.73525,89.38,0.206,0.36777,64.77,4576.0,4.69,0.62,0.686,3.8
'FALSE POSITIVE',131.5606,44.12,0.017,0.0094,1.34,6093.0,4.49,0.98,1.06,0.5
'FALSE POSITIVE',139.133,89.38,0.14,0.0051,30,5900.0,4.425,1.01,0.991,NA
'FALSE POSITIVE',151.164,89.95,0.58,0.0203,160,4879.0,4.63,0.73,0.85,NA
'FALSE POSITIVE',131.6305,88.24,0.031,0.0117,10.9,6210.0,4.42,1.07,1.1,1.6
'FALSE POSITIVE',131.87566,69.33,0.008,0.0136,1.75,5866.0,4.54,0.89,0.992,0.4
'FALSE POSITIVE',131.5769,79.07,0.018,0.0157,4.4,6000.0,4.46,1.02,1.09,NA
'FALSE POSITIVE',143.3198,85.94,0.147,0.01494,14,5838.0,4.19,1.33,0.993,8.7
'FALSE POSITIVE',131.96884,27.5,0.017,0.00842,1,7113.0,4.01,2.06,1.57,1.62
'FALSE POSITIVE',134.00341,88.81,0.045,0.00678,13.350528,4512.0,4.68,0.602,0.632,13.7
'FALSE POSITIVE',134.187,87.09,0.088,0.0087,17,5799.0,4.41,1,0.94,7.3
'FALSE POSITIVE',199.7497,89.95,0.533,0.0075,769,6210.0,4.35,1.15,1.09,3.13
'FALSE POSITIVE',131.85093,89.38,0.019,0.007,3.641,5845.0,4.446,0.972,0.963,NA
'FALSE POSITIVE',174.2257,89.38,0.446,0.0234,78,5791.0,4.51,0.9,0.959,2.7
'FALSE POSITIVE',132.7777,32.66,0.05,0.3356,1.57,6090.0,3.42,4.36,1.8,1.49
'FALSE POSITIVE',133.6119,82.51,0.022,0.0101,4.2,5908.0,4.38,1.06,0.97,6.4
'FALSE POSITIVE',131.6536,61.31,0.012,0.0806,1.93,5053.0,4.56,0.74,0.74,13.9
'FALSE POSITIVE',174.904,89.95,0.259,0.0157,164,6034.0,4.51,0.95,1.049,0.3
'FALSE POSITIVE',131.76909,77.92,0.043,0.6,5.9,5620.0,4.57,0.82,0.928,0.5
CONFIRMED,139.5153,88.81,0.087,0.01162,15.9,6330.0,4.43,1.07,1.14,0.53
'FALSE POSITIVE',136.6665,79.64,0.037,0.01256,4.2,5953.0,4.52,0.92,1.022,0.3
'FALSE POSITIVE',134.88892,88.24,0.055,0.0339,17,6078.0,4.5,0.96,1.06,0.3
'FALSE POSITIVE',240.348,89.95,0.509,0.0123,145,6266.0,4.45,1.04,1.13,0.25
'FALSE POSITIVE',183.15557,89.38,0.124,0.00269,35.995351,5475.0,4.6,0.79,0.891,0.6
'FALSE POSITIVE',133.25002,84.8,0.034,0.122,10.6,4428.0,4.69,0.587,0.617,13.9
'FALSE POSITIVE',131.67441,89.38,0.037,0.0179,3.24,6440.0,4.41,1.12,1.18,0.34
'FALSE POSITIVE',149.1599,89.38,0.64,0.07491,37.3,5067.0,2.87,8.61,2.0,1.03
